Game_PK,Date,Day.of.Week,Level,League,Home_Team,Away_Team,attendance,Awareness.Charity,Appreciation,Bobblehead.Statue.Giveaway,Shirt.Giveaway,Other.Giveaway,On.Field.Player.Experiences,Concession.Deals,Ticket.Deals,Merchandise.Discounts,Theme.Days.Nights,Fireworks,Misc.,month,City,State,Stadium,Capacity,city_pop,county_name,county_pop,median_age,males_per_100_females,median_income,Home_WP,Away_WP,county_city_pop_ratio,temperature,other_weather,wind,start_time,elapsed_time
726667,6/21/2023,Wed,High-A,Northwest League,Hillsboro Hops,Everett AquaSox,1694,0,0,0,0,0,0,0,0,0,2,0,0,6,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.375,0.5,5.593491085657835,73,Clear,"9 mph, Out To CF",7:05 PM,2:50
726666,6/22/2023,Thu,High-A,Northwest League,Hillsboro Hops,Everett AquaSox,1867,0,0,0,0,0,0,0,0,0,0,0,0,6,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.369230769,0.507692308,5.593491085657835,83,Clear,"9 mph, Out To CF",7:05 PM,2:32
726665,6/23/2023,Fri,High-A,Northwest League,Hillsboro Hops,Everett AquaSox,5024,0,0,0,0,0,0,0,0,0,1,1,0,6,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.363636364,0.515151515,5.593491085657835,76,Partly Cloudy,"9 mph, Out To LF",7:06 PM,2:47
726664,6/24/2023,Sat,High-A,Northwest League,Hillsboro Hops,Everett AquaSox,3306,0,0,0,0,0,1,0,0,0,1,0,0,6,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.358208955,0.52238806,5.593491085657835,78,Clear,"9 mph, Out To RF",7:04 PM,3:03
726663,6/25/2023,Sun,High-A,Northwest League,Hillsboro Hops,Everett AquaSox,3200,0,0,0,0,0,1,0,0,0,1,0,0,6,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.367647059,0.514705882,5.593491085657835,75,Sunny,"4 mph, In From RF",1:05 PM,2:49
726662,7/4/2023,Tue,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,5200,0,0,0,0,0,0,0,0,0,1,1,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.373333333,0.594594595,5.593491085657835,92,Clear,"9 mph, Out To CF",7:10 PM,2:46
726661,7/5/2023,Wed,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,1600,0,0,0,0,0,0,0,0,0,2,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.368421053,0.6,5.593491085657835,91,Clear,"10 mph, Out To CF",7:05 PM,2:28
726660,7/6/2023,Thu,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,1631,0,0,0,0,0,0,0,0,0,1,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.376623377,0.592105263,5.593491085657835,82,Clear,"10 mph, Out To CF",7:07 PM,2:53
726659,7/7/2023,Fri,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,3782,0,0,0,0,0,0,0,0,0,1,1,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.371794872,0.597402597,5.593491085657835,76,Clear,"5 mph, Out To RF",7:06 PM,2:46
726658,7/8/2023,Sat,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,2750,0,0,0,0,0,1,0,0,0,1,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.367088608,0.602564103,5.593491085657835,74,Clear,"4 mph, Out To CF",7:05 PM,2:36
726657,7/9/2023,Sun,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,3499,0,0,0,0,0,1,0,0,0,1,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.3625,0.607594937,5.593491085657835,72,Sunny,"2 mph, In From LF",1:06 PM,2:14
726656,7/18/2023,Tue,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2454,0,0,0,0,0,0,0,0,0,0,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.369047619,0.488095238,5.593491085657835,83,Clear,"11 mph, Out To CF",7:06 PM,2:42
726655,7/19/2023,Wed,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2133,0,0,0,0,0,0,0,0,0,2,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.364705882,0.494117647,5.593491085657835,93,Clear,"9 mph, L To R",7:05 PM,2:42
726654,7/20/2023,Thu,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2257,0,0,0,0,0,0,0,0,0,1,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.360465116,0.5,5.593491085657835,85,Clear,"6 mph, Out To CF",7:08 PM,2:30
726653,7/21/2023,Fri,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,3307,0,0,0,0,0,0,0,0,0,1,1,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.367816092,0.494252874,5.593491085657835,84,Clear,"5 mph, L To R",7:06 PM,2:06
726652,7/22/2023,Sat,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,3274,0,0,0,0,0,1,0,0,0,1,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.375,0.488636364,5.593491085657835,82,Clear,"9 mph, Out To CF",7:06 PM,2:27
726651,7/23/2023,Sun,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2762,0,0,0,0,0,1,0,0,0,1,0,0,7,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.370786517,0.494382022,5.593491085657835,78,Sunny,"2 mph, Calm",1:06 PM,1:56
726650,8/1/2023,Tue,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,2371,0,0,0,0,0,0,0,0,0,1,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.375,0.621052632,5.593491085657835,82,Clear,"10 mph, Out To LF",7:11 PM,2:01
726649,8/2/2023,Wed,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,2130,0,0,0,0,0,0,0,0,0,2,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.371134021,0.625,5.593491085657835,83,Clear,"11 mph, R To L",7:05 PM,3:03
726647,8/3/2023,Thu,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,1899,0,0,0,0,0,0,0,0,0,0,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.367346939,0.628865979,5.593491085657835,80,Sunny,"4 mph, R To L",1:07 PM,2:54
726648,8/4/2023,Fri,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,4041,0,0,0,0,0,0,0,0,0,0,1,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.363636364,0.632653061,5.593491085657835,84,Partly Cloudy,"10 mph, Out To RF",7:08 PM,3:02
726646,8/5/2023,Sat,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,3457,0,0,0,0,0,1,0,0,0,1,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.37,0.626262626,5.593491085657835,81,Partly Cloudy,"9 mph, In From LF",7:05 PM,2:21
726645,8/6/2023,Sun,High-A,Northwest League,Hillsboro Hops,Vancouver Canadians,2616,0,1,0,0,0,1,0,0,0,0,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.376237624,0.62,5.593491085657835,78,Partly Cloudy,"3 mph, In From RF",1:09 PM,2:35
726644,8/22/2023,Tue,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2923,0,0,0,0,0,0,0,0,0,0,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.385964912,0.50877193,5.593491085657835,71,Partly Cloudy,"9 mph, R To L",7:07 PM,2:41
726643,8/23/2023,Wed,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2204,0,0,0,0,0,0,0,0,0,2,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.391304348,0.504347826,5.593491085657835,73,Overcast,"9 mph, Out To CF",7:06 PM,2:29
726642,8/24/2023,Thu,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2797,0,0,0,0,0,0,0,0,0,1,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.387931034,0.50862069,5.593491085657835,89,Clear,"6 mph, Out To CF",7:06 PM,2:20
726641,8/25/2023,Fri,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,3723,0,0,0,0,0,0,0,0,0,1,1,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.384615385,0.512820513,5.593491085657835,89,Clear,"3 mph, L To R",7:07 PM,2:30
726640,8/26/2023,Sat,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2980,0,0,0,0,0,1,0,0,0,0,0,1,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.389830508,0.508474576,5.593491085657835,90,Clear,"3 mph, Calm",7:05 PM,2:48
726639,8/27/2023,Sun,High-A,Northwest League,Hillsboro Hops,Eugene Emeralds,2449,0,0,0,0,0,1,0,0,0,0,0,0,8,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.386554622,0.512605042,5.593491085657835,76,Sunny,"1 mph, Calm",1:05 PM,2:15
726638,9/5/2023,Tue,High-A,Northwest League,Hillsboro Hops,Spokane Indians,1596,0,0,0,0,0,0,0,0,0,0,0,0,9,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.412698413,0.487804878,5.593491085657835,71,Clear,"5 mph, Out To CF",6:35 PM,2:45
726637,9/6/2023,Wed,High-A,Northwest League,Hillsboro Hops,Spokane Indians,2235,0,0,0,0,0,0,0,0,0,2,0,0,9,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.417322835,0.483870968,5.593491085657835,75,Partly Cloudy,"5 mph, R To L",6:35 PM,2:09
726636,9/7/2023,Thu,High-A,Northwest League,Hillsboro Hops,Spokane Indians,2166,0,0,0,0,1,0,0,0,0,0,0,0,9,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.4140625,0.488,5.593491085657835,71,Partly Cloudy,"4 mph, Out To CF",6:34 PM,2:14
726635,9/8/2023,Fri,High-A,Northwest League,Hillsboro Hops,Spokane Indians,3447,0,1,0,0,0,0,0,0,0,0,1,1,9,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.418604651,0.484126984,5.593491085657835,75,Clear,"5 mph, Calm",6:36 PM,2:39
726634,9/9/2023,Sat,High-A,Northwest League,Hillsboro Hops,Spokane Indians,3756,0,0,0,0,0,1,0,0,0,1,0,0,9,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.423076923,0.480314961,5.593491085657835,84,Sunny,"3 mph, Varies",4:05 PM,3:21
726633,9/10/2023,Sun,High-A,Northwest League,Hillsboro Hops,Spokane Indians,3488,0,0,0,0,0,1,0,0,0,1,0,0,9,Hillsboro,Oregon,Ron Tonkin Field,4500,107299,Washington,600176,38.2,99.9,98706,0.419847328,0.484375,5.593491085657835,74,Partly Cloudy,"2 mph, Calm",1:06 PM,2:14
729527,4/7/2023,Fri,High-A,South Atlantic League,Hudson Valley Renegades,Greensboro Grasshoppers,2887,0,0,0,0,0,0,0,0,0,0,1,0,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.5,0.5,49.06744722955145,50,Overcast,"15 mph, Out To CF",6:06 PM,2:43
727173,4/8/2023,Sat,High-A,South Atlantic League,Hudson Valley Renegades,Greensboro Grasshoppers,2005,0,0,0,0,0,0,0,0,0,0,0,1,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,1,0,49.06744722955145,52,Partly Cloudy,"5 mph, Out To RF",4:08 PM,2:40
727174,4/9/2023,Sun,High-A,South Atlantic League,Hudson Valley Renegades,Greensboro Grasshoppers,1869,0,0,0,0,0,1,0,0,0,1,0,0,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.5,0.5,49.06744722955145,56,Sunny,"2 mph, Calm",2:06 PM,2:52
727170,4/11/2023,Tue,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,1351,0,0,0,1,0,0,0,0,0,0,0,0,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.333333333,0.666666667,49.06744722955145,69,Overcast,"10 mph, Out To RF",6:07 PM,2:35
727163,4/12/2023,Wed,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,1409,1,0,0,0,0,0,1,0,0,1,0,0,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.5,0.5,49.06744722955145,79,Partly Cloudy,"15 mph, Out To RF",6:05 PM,2:41
727164,4/13/2023,Thu,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,1515,0,0,0,0,0,0,2,0,0,1,0,0,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.6,0.4,49.06744722955145,88,Clear,"11 mph, R To L",6:08 PM,2:27
727165,4/14/2023,Fri,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,2202,0,0,0,0,0,0,0,0,0,0,1,1,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.666666667,0.333333333,49.06744722955145,90,Overcast,"5 mph, R To L",6:07 PM,2:40
727167,4/15/2023,Sat,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,1718,0,0,0,0,0,0,0,0,0,1,0,1,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.714285714,0.285714286,49.06744722955145,73,Rain,"2 mph, Calm",5:29 PM,2:45 (1:25 delay)
727168,4/16/2023,Sun,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,1877,1,0,0,0,0,1,0,0,0,0,0,1,4,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.625,0.375,49.06744722955145,69,Cloudy,"9 mph, Out To RF",2:07 PM,2:15
727166,5/2/2023,Tue,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,1615,0,1,0,1,0,0,0,1,0,0,0,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.666666667,0.526315789,49.06744722955145,56,Partly Cloudy,"5 mph, Out To RF",6:10 PM,2:24
727157,5/3/2023,Wed,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,1348,0,1,0,0,0,0,1,0,0,0,0,1,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.636363636,0.55,49.06744722955145,55,Overcast,"5 mph, Out To CF",6:06 PM,2:47
727162,5/4/2023,Thu,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,1512,0,1,0,0,0,0,2,0,0,0,0,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.652173913,0.523809524,49.06744722955145,56,Partly Cloudy,"4 mph, Calm",6:06 PM,2:33
727160,5/5/2023,Fri,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,2204,0,0,0,1,0,0,0,0,0,1,1,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.666666667,0.5,49.06744722955145,61,Partly Cloudy,"2 mph, Calm",6:11 PM,2:23
727158,5/6/2023,Sat,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,2576,2,0,0,0,0,1,0,1,0,1,0,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.68,0.47826087,49.06744722955145,70,Sunny,"6 mph, Out To LF",4:06 PM,2:14
727161,5/7/2023,Sun,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,2255,1,0,0,0,0,1,0,0,0,0,0,1,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.692307692,0.458333333,49.06744722955145,73,Sunny,"3 mph, L To R",2:08 PM,2:46
727159,5/16/2023,Tue,High-A,South Atlantic League,Hudson Valley Renegades,Brooklyn Cyclones,1748,0,0,0,1,0,0,0,1,0,0,0,1,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.636363636,0.366666667,49.06744722955145,80,Overcast,"12 mph, R To L",6:06 PM,2:49
727156,5/17/2023,Wed,High-A,South Atlantic League,Hudson Valley Renegades,Brooklyn Cyclones,3533,1,1,0,0,0,0,1,0,0,0,0,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.647058824,0.35483871,49.06744722955145,51,Sunny,"12 mph, L To R",11:06 AM,2:40
727151,5/18/2023,Thu,High-A,South Atlantic League,Hudson Valley Renegades,Brooklyn Cyclones,1988,0,0,0,0,0,0,2,0,0,0,0,1,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.628571429,0.375,49.06744722955145,64,Clear,"5 mph, Out To LF",6:10 PM,2:34
727155,5/19/2023,Fri,High-A,South Atlantic League,Hudson Valley Renegades,Brooklyn Cyclones,3916,0,0,0,0,0,0,0,0,0,1,1,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.611111111,0.393939394,49.06744722955145,67,Cloudy,"11 mph, Out To RF",6:09 PM,2:55
727152,5/21/2023,Sun,High-A,South Atlantic League,Hudson Valley Renegades,Brooklyn Cyclones,3014,0,0,0,0,0,0,0,0,0,0,0,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.578947368,0.428571429,49.06744722955145,68,Overcast,"10 mph, Varies",2:57 PM,2:21
727154,5/30/2023,Tue,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,2009,0,0,0,1,0,0,0,0,0,1,0,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.6,0.454545455,49.06744722955145,74,Clear,"8 mph, R To L",6:09 PM,2:23
727149,5/31/2023,Wed,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,4684,1,1,0,0,0,0,1,0,0,0,0,0,5,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.586956522,0.466666667,49.06744722955145,72,Sunny,"4 mph, Out To RF",11:08 AM,2:42
727150,6/1/2023,Thu,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,1946,0,0,0,0,0,0,2,0,0,1,0,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.574468085,0.47826087,49.06744722955145,85,Clear,"5 mph, Out To RF",7:08 PM,2:27
727148,6/2/2023,Fri,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,3069,0,0,0,0,0,0,0,0,0,1,1,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.5625,0.489361702,49.06744722955145,83,Overcast,"7 mph, Out To RF",7:10 PM,3:08
727147,6/3/2023,Sat,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,4455,0,0,0,0,1,0,0,1,0,0,1,2,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.551020408,0.5,49.06744722955145,66,Cloudy,"8 mph, Out To RF",6:06 PM,2:19
727143,6/4/2023,Sun,High-A,South Atlantic League,Hudson Valley Renegades,Aberdeen IronBirds,2669,0,0,0,0,0,1,0,0,0,0,0,2,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.56,0.489795918,49.06744722955145,66,Cloudy,"10 mph, Out To RF",2:11 PM,2:20
727142,6/13/2023,Tue,High-A,South Atlantic League,Hudson Valley Renegades,Rome Braves,2157,1,0,0,1,0,0,0,0,0,0,0,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.578947368,0.465517241,49.06744722955145,73,Clear,"1 mph, Calm",7:06 PM,2:22
727144,6/14/2023,Wed,High-A,South Atlantic League,Hudson Valley Renegades,Rome Braves,2047,1,1,0,0,0,0,1,0,0,0,0,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.568965517,0.474576271,49.06744722955145,64,Cloudy,"8 mph, Out To CF",7:06 PM,2:19
727145,6/15/2023,Thu,High-A,South Atlantic League,Hudson Valley Renegades,Rome Braves,2469,1,0,1,0,0,0,2,0,0,0,0,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.576271186,0.466666667,49.06744722955145,75,Partly Cloudy,"6 mph, Varies",7:08 PM,2:50
727146,6/16/2023,Fri,High-A,South Atlantic League,Hudson Valley Renegades,Rome Braves,4236,1,0,0,0,0,0,0,0,0,1,1,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.583333333,0.459016393,49.06744722955145,64,Overcast,"4 mph, Varies",7:07 PM,2:35
727139,6/17/2023,Sat,High-A,South Atlantic League,Hudson Valley Renegades,Rome Braves,3699,1,0,0,0,0,0,0,0,0,1,1,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.590163934,0.451612903,49.06744722955145,67,Drizzle,"10 mph, Varies",7:04 PM,2:19
727138,6/18/2023,Sun,High-A,South Atlantic League,Hudson Valley Renegades,Rome Braves,4337,0,0,0,0,0,1,1,0,0,1,0,1,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.580645161,0.46031746,49.06744722955145,77,Partly Cloudy,"8 mph, Out To RF",2:10 PM,2:44
727137,6/28/2023,Wed,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,2219,0,1,0,0,0,0,1,0,0,1,0,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.565217391,0.447761194,49.06744722955145,71,Overcast,"1 mph, Calm",7:06 PM,2:36
727140,6/29/2023,Thu,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,2227,1,0,0,0,0,0,2,0,0,1,0,0,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.557142857,0.455882353,49.06744722955145,81,Partly Cloudy,"3 mph, R To L",7:05 PM,2:44
727136,6/30/2023,Fri,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,3022,0,0,0,0,0,0,0,0,0,0,1,1,6,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.549295775,0.463768116,49.06744722955145,81,Cloudy,"3 mph, Calm",7:08 PM,2:56
727141,7/1/2023,Sat,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,5076,0,0,0,0,1,0,0,0,0,1,1,1,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.541666667,0.471428571,49.06744722955145,80,Partly Cloudy,"1 mph, Calm",6:09 PM,2:51
727131,7/2/2023,Sun,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,2092,0,0,0,0,0,1,0,0,0,0,0,2,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.547945205,0.464788732,49.06744722955145,81,Cloudy,"5 mph, R To L",2:10 PM,2:45
727130,7/3/2023,Mon,High-A,South Atlantic League,Hudson Valley Renegades,Wilmington Blue Rocks,5169,0,0,0,0,0,0,0,0,0,0,1,0,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.554054054,0.458333333,49.06744722955145,81,Cloudy,"5 mph, Varies",6:09 PM,1:37 (:30 delay)
727132,7/14/2023,Fri,High-A,South Atlantic League,Hudson Valley Renegades,Bowling Green Hot Rods,3277,0,0,1,0,0,0,0,0,0,1,1,0,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.580246914,0.539473684,49.06744722955145,80,Overcast,"1 mph, Calm",7:08 PM,2:04 (:28 delay)
727135,7/15/2023,Sat,High-A,South Atlantic League,Hudson Valley Renegades,Bowling Green Hot Rods,3969,0,0,0,0,0,0,0,0,0,1,1,1,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.573170732,0.545454545,49.06744722955145,82,Partly Cloudy,"5 mph, Out To LF",6:08 PM,2:26
727133,7/16/2023,Sun,High-A,South Atlantic League,Hudson Valley Renegades,Bowling Green Hot Rods,2037,0,0,0,0,0,1,1,0,0,1,0,1,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.578313253,0.538461538,49.06744722955145,79,Overcast,"5 mph, Calm",2:09 PM,2:36
727134,7/18/2023,Tue,High-A,South Atlantic League,Hudson Valley Renegades,Brooklyn Cyclones,3291,1,0,0,1,0,1,0,0,0,0,0,0,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.571428571,0.493975904,49.06744722955145,81,Partly Cloudy,"6 mph, Calm",6:09 PM,2:29
727128,7/19/2023,Wed,High-A,South Atlantic League,Hudson Valley Renegades,Brooklyn Cyclones,3494,0,1,0,0,0,0,1,0,0,1,0,0,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.564705882,0.5,49.06744722955145,74,Partly Cloudy,"4 mph, Out To RF",11:10 AM,2:12
727129,7/20/2023,Thu,High-A,South Atlantic League,Hudson Valley Renegades,Brooklyn Cyclones,3067,0,0,0,0,0,0,3,0,0,1,0,0,7,Wappingers Falls,New York,Heritage Financial Park,4494,6064,Dutchess,297545,42.8,99.6,90740,0.569767442,0.494117647,49.06744722955145,81,Clear,"6 mph, Out To RF",7:09 PM,2:41
